@RELATION FEATURE_VALUES_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
mip374, 1, 2927.0, 4284.0, 470431.0, 0.142196, 0.229266, 0.499027, 291.0, 2636.0, 0.0994192, 0.900581, 0.535803, 1.91372, 0.162673, 2.04834, 2.93338e-05, 3676.45, 0.135854, 2.69656, 0.0178572, 28.328, 0.262888, 6.4383, 1.25085, 1.74781, 0.00066023, 65.4446, 109.675, 2.48285, 178.243, 1.48394, 581.0, 0.63398, 1.34264, 1.03034, 14.8833, 0.00756919, 275.259, 2.0437, 3.39504, 0.000379363, 0.0194735, 4.83881e-07, 2.48387e-05, 1.35487e-05, 0.000695484, 109.811, 2.48109, 160.721, 1.59587, 581.0, 0.651837, 1.51366, 0.954039, 15.2658, 0.00855348, 243.628, 2.0768, 3.33996, 0.000341647, 0.0184805, 4.35774e-07, 2.35721e-05, 1.22017e-05, 0.000660019, 1.0, 0.0, 0.24, 2022.0, 1545.0, 466189.0, 168.0, 0.0, 0.0, 0.0, 18.0, 9.0
mip6904, 1, 2963.0, 4356.0, 499105.0, 0.129751, 0.210059, 0.499499, 309.0, 2654.0, 0.104286, 0.895714, 0.47874, 1.93922, 0.127433, 2.41915, -0.00243585, -49.9101, 0.141873, 2.62102, 0.0179263, 26.3658, 0.252709, 6.06324, 1.48097, 2.02581, 0.000649318, 65.9924, 114.437, 2.42358, 187.825, 1.49238, 617.0, 0.626742, 1.40758, 1.02867, 14.8581, 0.0075277, 186.516, 2.13747, 3.31358, 0.00037679, 0.0194074, 4.80599e-07, 2.47544e-05, 1.34568e-05, 0.000693122, 114.579, 2.42185, 168.446, 1.6106, 618.0, 0.644668, 1.53031, 0.947747, 15.2737, 0.00871361, 161.434, 2.17082, 3.26109, 0.000337496, 0.018368, 4.30479e-07, 2.34285e-05, 1.20534e-05, 0.000655998, 1.0, 0.0, 0.26, 1988.0, 1537.0, 494669.0, 303.0, 0.0, 0.0, 0.0, 81.0, 40.0
mip1418, 1, 2953.0, 4336.0, 491140.0, 0.122605, 0.207316, 0.499752, 304.0, 2649.0, 0.102946, 0.897054, 0.496722, 1.83462, 0.145663, 2.25852, -0.000360984, -286.638, 0.140221, 2.64123, 0.020176, 22.8874, 0.287773, 5.15222, 1.42426, 2.23222, 0.000652313, 65.8407, 113.13, 2.4395, 185.176, 1.49005, 607.0, 0.632983, 1.39319, 1.03609, 14.764, 0.0108927, 135.941, 2.11248, 3.33429, 0.000377501, 0.0194257, 4.81506e-07, 2.47777e-05, 1.34822e-05, 0.000693776, 113.27, 2.43776, 166.319, 1.60653, 608.0, 0.653159, 1.51508, 0.959058, 15.1167, 0.0120359, 123.253, 2.14541, 3.28109, 0.000338639, 0.018399, 4.31937e-07, 2.34681e-05, 1.20942e-05, 0.000657108, 1.0, 0.0, 0.25, 2009.0, 1545.0, 486781.0, 45.0, 0.0, 0.0, 0.0, 91.0, 47.0
mip7858, 1, 2871.0, 4172.0, 425827.0, 0.136466, 0.223442, 0.499419, 263.0, 2608.0, 0.0916057, 0.908394, 0.493678, 1.86269, 0.186237, 1.96729, -0.00111045, -92.7659, 0.126079, 2.83147, 0.0189378, 23.3926, 0.300413, 5.09364, 2.53231, 8.14155, 0.000677955, 64.5833, 101.942, 2.58721, 163.076, 1.4705, 525.0, 0.622964, 1.36899, 0.996551, 15.4655, 0.0109939, 198.771, 1.89565, 3.53209, 0.000383436, 0.0195778, 4.89076e-07, 2.49716e-05, 1.36941e-05, 0.000699206, 102.068, 2.5854, 148.32, 1.57248, 525.0, 0.641902, 1.51049, 0.932781, 15.7571, 0.0130275, 173.682, 1.92715, 3.47273, 0.000348311, 0.0186598, 4.44274e-07, 2.38008e-05, 1.24397e-05, 0.000666423, 1.0, 0.0, 0.22, 1940.0, 1490.0, 421617.0, 233.0, 0.0, 0.0, 0.0, 13.0, 6.0
mip3439, 1, 2997.0, 4424.0, 526186.0, 0.113547, 0.186767, 0.493999, 326.0, 2671.0, 0.108775, 0.891225, 0.465089, 1.89178, 0.0574148, 3.6636, 0.00121314, 81.1077, 0.147378, 2.55628, 0.0175372, 25.7046, 0.23799, 5.9631, 1.08781, 0.764637, 0.000639337, 66.5056, 118.792, 2.37232, 196.756, 1.50023, 651.0, 0.628364, 1.40761, 1.04076, 14.6409, 0.00723641, 196.466, 2.22311, 3.24361, 0.000374392, 0.0193456, 4.7754e-07, 2.46755e-05, 1.33711e-05, 0.000690914, 118.939, 2.37061, 175.571, 1.62432, 652.0, 0.645901, 1.53585, 0.953442, 15.0978, 0.00810543, 175.396, 2.25631, 3.19392, 0.000333667, 0.0182635, 4.25596e-07, 2.32953e-05, 1.19167e-05, 0.000652268, 1.0, 0.0, 0.27, 1883.0, 1493.0, 521421.0, 236.0, 0.0, 0.0, 0.0, 11.0, 5.0
mip5108, 1, 2979.0, 4388.0, 511849.0, 0.130416, 0.205597, 0.494596, 317.0, 2662.0, 0.106412, 0.893588, 0.455571, 2.01717, 0.107416, 2.63892, -0.00194447, -56.9064, 0.144485, 2.58981, 0.0136599, 34.56, 0.189084, 8.08454, 1.74277, 4.53813, 0.000644582, 66.2344, 116.503, 2.39893, 192.042, 1.49609, 633.0, 0.619086, 1.42225, 1.02049, 14.9559, 0.00747601, 186.479, 2.17988, 3.27722, 0.000375657, 0.0193782, 4.79155e-07, 2.47171e-05, 1.34163e-05, 0.00069208, 116.647, 2.3972, 171.819, 1.61708, 634.0, 0.632746, 1.54739, 0.93202, 15.4915, 0.00888106, 159.043, 2.21322, 3.2272, 0.000335683, 0.0183186, 4.28167e-07, 2.33655e-05, 1.19887e-05, 0.000654235, 1.0, 0.0, 0.26, 1964.0, 1529.0, 507309.0, 274.0, 0.0, 0.0, 0.0, 52.0, 25.0
mip161, 1, 2945.0, 4320.0, 484768.0, 0.146365, 0.231057, 0.499235, 300.0, 2645.0, 0.101868, 0.898132, 0.486677, 1.94276, 0.124646, 2.44765, -0.000264164, -390.602, 0.138889, 2.65782, 0.0166951, 28.4349, 0.24041, 6.58694, 1.25889, 1.38547, 0.000654729, 65.7191, 112.076, 2.45253, 183.05, 1.48818, 599.0, 0.632855, 1.39059, 1.03362, 14.8109, 0.00945306, 132.122, 2.09148, 3.35252, 0.000378072, 0.0194404, 4.82234e-07, 2.47964e-05, 1.35026e-05, 0.0006943, 112.215, 2.45078, 164.607, 1.60326, 600.0, 0.64955, 1.52725, 0.952821, 15.2379, 0.0104568, 119.533, 2.12545, 3.29816, 0.000339559, 0.018424, 4.3311e-07, 2.35e-05, 1.21271e-05, 0.000658, 1.0, 0.0, 0.25, 1959.0, 1518.0, 480337.0, 112.0, 0.0, 0.0, 1.0, 7.0, 3.0
mip6109, 1, 2905.0, 4240.0, 452908.0, 0.124177, 0.203341, 0.499075, 280.0, 2625.0, 0.0963855, 0.903614, 0.468264, 1.92061, 0.1141, 2.61888, -0.000415562, -230.609, 0.132075, 2.7468, 0.0145444, 30.3556, 0.220244, 6.65951, 1.15854, 1.17987, 0.000667082, 65.1076, 106.686, 2.52193, 172.323, 1.47871, 559.0, 0.610082, 1.40013, 0.985427, 15.5912, 0.0085845, 165.666, 1.98781, 3.44411, 0.000380952, 0.0195143, 4.85909e-07, 2.48907e-05, 1.36054e-05, 0.000696939, 106.818, 2.52015, 155.906, 1.58675, 559.0, 0.624626, 1.51427, 0.911674, 16.0294, 0.0095136, 149.522, 2.01785, 3.39193, 0.000344234, 0.0185504, 4.39074e-07, 2.36612e-05, 1.22941e-05, 0.000662513, 1.0, 0.0, 0.23, 1847.0, 1452.0, 448393.0, 24.0, 0.0, 0.0, 0.0, 78.0, 40.0
mip4100, 1, 2903.0, 4236.0, 451315.0, 0.132327, 0.215351, 0.486493, 279.0, 2624.0, 0.0961075, 0.903893, 0.491629, 1.84384, 0.166379, 2.0846, 0.000363362, 266.089, 0.131728, 2.75153, 0.0179511, 24.9463, 0.272548, 5.52241, 1.18319, 1.29506, 0.000667712, 65.0769, 106.411, 2.5256, 171.782, 1.47823, 557.0, 0.623726, 1.39444, 1.0069, 15.2615, 0.0082087, 216.726, 1.98108, 3.44902, 0.000381098, 0.019518, 4.86094e-07, 2.48954e-05, 1.36106e-05, 0.000697071, 106.543, 2.52382, 155.465, 1.58592, 557.0, 0.641677, 1.52655, 0.936322, 15.6129, 0.00914534, 194.544, 2.01528, 3.39209, 0.000344471, 0.0185567, 4.39377e-07, 2.36693e-05, 1.23025e-05, 0.000662741, 1.0, 0.0, 0.23, 1972.0, 1514.0, 447057.0, 7.0, 0.0, 0.0, 1.0, 21.0, 11.0
mip9834, 1, 2971.0, 4372.0, 505477.0, 0.219038, 0.316681, 0.49985, 313.0, 2658.0, 0.105352, 0.894648, 0.517384, 1.98144, 0.126894, 2.35384, 0.000252922, 399.117, 0.143184, 2.60524, 0.015703, 32.9068, 0.21934, 7.68706, 1.29602, 1.5565, 0.000646941, 66.1135, 115.474, 2.41113, 189.936, 1.49424, 625.0, 0.642005, 1.34188, 1.056, 14.4634, 0.00914344, 179.405, 2.15946, 3.2942, 0.000376223, 0.0193928, 4.79876e-07, 2.47357e-05, 1.34365e-05, 0.0006926, 115.617, 2.4094, 170.137, 1.61385, 626.0, 0.657708, 1.51669, 0.967856, 14.9393, 0.0101858, 161.119, 2.19262, 3.24354, 0.000336587, 0.0183432, 4.2932e-07, 2.3397e-05, 1.2021e-05, 0.000655115, 1.0, 0.0, 0.26, 2028.0, 1559.0, 501093.0, 188.0, 0.0, 193.0, 0.0, 53.0, 27.0
mip4376, 1, 3001.0, 4432.0, 529372.0, 0.121655, 0.205776, 0.49931, 328.0, 2673.0, 0.109297, 0.890703, 0.56869, 1.84752, 0.122877, 2.35274, 7.60148e-05, 1444.32, 0.148014, 2.54904, 0.0252553, 21.386, 0.341255, 5.02023, 1.1306, 0.997216, 0.000638183, 66.5658, 119.295, 2.36656, 197.799, 1.50114, 655.0, 0.639802, 1.3373, 1.06083, 14.3589, 0.0059864, 147.264, 2.23117, 3.23834, 0.000374111, 0.0193383, 4.77183e-07, 2.46663e-05, 1.33611e-05, 0.000690655, 119.443, 2.36485, 176.399, 1.62592, 656.0, 0.665058, 1.52338, 0.982184, 14.6497, 0.00688817, 128.101, 2.26845, 3.18441, 0.000333222, 0.0182513, 4.25028e-07, 2.32798e-05, 1.19008e-05, 0.000651833, 1.0, 0.0, 0.27, 2073.0, 1589.0, 524973.0, 97.0, 0.0, 0.0, 0.0, 26.0, 13.0
mip538, 1, 2949.0, 4328.0, 487954.0, 0.109723, 0.180902, 0.491236, 302.0, 2647.0, 0.102408, 0.897592, 0.479882, 1.82214, 0.0692944, 3.35922, 0.00224663, 41.7936, 0.139556, 2.64948, 0.0168503, 26.1897, 0.241484, 5.82808, 1.2867, 2.70025, 0.000653518, 65.7799, 112.604, 2.44598, 184.114, 1.48912, 603.0, 0.625329, 1.39661, 1.02245, 14.9669, 0.00586161, 210.677, 2.10246, 3.34267, 0.000377786, 0.0194331, 4.8187e-07, 2.47871e-05, 1.34924e-05, 0.000694038, 112.744, 2.44424, 165.464, 1.6049, 604.0, 0.642179, 1.51117, 0.942473, 15.3926, 0.00688523, 179.927, 2.13361, 3.29209, 0.000339098, 0.0184115, 4.32523e-07, 2.3484e-05, 1.21106e-05, 0.000657553, 1.0, 0.0, 0.25, 1851.0, 1465.0, 483293.0, 21.0, 0.0, 0.0, 0.0, 71.0, 37.0
mip5245, 1, 2937.0, 4304.0, 478396.0, 0.191769, 0.288699, 0.49964, 296.0, 2641.0, 0.100783, 0.899217, 0.504669, 1.9467, 0.135007, 2.26877, 0.00106686, 81.7751, 0.137546, 2.67479, 0.0154998, 31.5383, 0.225376, 7.28389, 2.38798, 7.98956, 0.000657162, 65.5973, 111.014, 2.46583, 180.918, 1.4863, 591.0, 0.628616, 1.39588, 1.02445, 14.9542, 0.0102218, 355.198, 2.07398, 3.36548, 0.000378644, 0.0194551, 4.82965e-07, 2.48152e-05, 1.3523e-05, 0.000694825, 111.151, 2.46408, 162.886, 1.59998, 592.0, 0.644116, 1.54029, 0.943913, 15.4025, 0.0121659, 301.719, 2.10773, 3.31154, 0.000340483, 0.0184491, 4.3429e-07, 2.3532e-05, 1.21601e-05, 0.000658895, 1.0, 0.0, 0.24, 2003.0, 1538.0, 474081.0, 368.0, 0.0, 222.0, 0.0, 67.0, 33.0
mip2558, 1, 2907.0, 4244.0, 454501.0, 0.134195, 0.21855, 0.499763, 281.0, 2626.0, 0.0966632, 0.903337, 0.49088, 1.84326, 0.184274, 1.95556, -0.0025929, -42.2515, 0.132422, 2.74209, 0.0189235, 23.9677, 0.285806, 5.26062, 1.71015, 2.55669, 0.000666453, 65.1383, 106.96, 2.51828, 172.863, 1.47919, 561.0, 0.623025, 1.37879, 1.0069, 15.257, 0.00664299, 170.021, 1.99334, 3.43883, 0.000380807, 0.0195106, 4.85724e-07, 2.48859e-05, 1.36003e-05, 0.000696806, 107.093, 2.51651, 156.347, 1.58759, 561.0, 0.641948, 1.50805, 0.937196, 15.589, 0.00803573, 141.485, 2.02585, 3.38221, 0.000343997, 0.018544, 4.38772e-07, 2.3653e-05, 1.22856e-05, 0.000662285, 1.0, 0.0, 0.23, 1986.0, 1522.0, 450257.0, 88.0, 0.0, 0.0, 0.0, 5.0, 2.0
mip2701, 1, 3027.0, 4484.0, 550081.0, 0.128105, 0.210504, 0.496381, 341.0, 2686.0, 0.112653, 0.887347, 0.45873, 1.99573, 0.0807094, 3.03391, 0.00273361, 34.4624, 0.152096, 2.50378, 0.0132538, 35.7268, 0.174281, 8.62648, 1.0989, 0.94035, 0.000630782, 66.9552, 122.524, 2.33042, 204.542, 1.50706, 681.0, 0.624702, 1.43969, 1.04288, 14.5739, 0.00697365, 208.349, 2.29774, 3.18502, 0.000372301, 0.0192915, 4.74873e-07, 2.46065e-05, 1.32965e-05, 0.000688982, 122.676, 2.32873, 181.725, 1.63628, 682.0, 0.637956, 1.57351, 0.945026, 15.1621, 0.00783825, 185.372, 2.33225, 3.13728, 0.00033036, 0.0181728, 4.21378e-07, 2.31796e-05, 1.17986e-05, 0.000649029, 1.0, 0.0, 0.28, 1998.0, 1558.0, 545441.0, 324.0, 0.0, 163.0, 0.0, 116.0, 58.0
mip7428, 1, 2949.0, 4328.0, 487954.0, 0.121843, 0.203, 0.496156, 302.0, 2647.0, 0.102408, 0.897592, 0.498983, 1.89913, 0.117432, 2.50354, -0.000552456, -169.29, 0.139556, 2.64948, 0.0197604, 24.1061, 0.283189, 5.51688, 174.849, 17.2229, 0.000653518, 65.7799, 112.604, 2.44598, 184.114, 1.48912, 603.0, 0.638186, 1.38163, 1.04347, 14.6636, -0.550526, -421.668, 2.10431, 3.33981, 0.000377786, 0.0194331, 4.8187e-07, 2.47871e-05, 1.34924e-05, 0.000694038, 112.744, 2.44424, 165.464, 1.6049, 604.0, 0.657947, 1.51049, 0.965613, 15.0235, -0.405793, -610.396, 2.13776, 3.28579, 0.000339098, 0.0184115, 4.32523e-07, 2.3484e-05, 1.21106e-05, 0.000657553, 1.0, 0.0, 0.25, 1967.0, 1523.0, 483525.0, 229.0, 0.0, 0.0, 0.0, 88.0, 45.0
mip1907, 1, 2989.0, 4408.0, 519814.0, 0.114405, 0.198633, 0.498699, 322.0, 2667.0, 0.107728, 0.892272, 0.535579, 1.82738, 0.105383, 2.58714, 0.00182777, 57.7938, 0.146098, 2.57099, 0.0225213, 22.1591, 0.308304, 5.10429, 1.12757, 0.811263, 0.000641658, 66.3852, 117.779, 2.384, 194.664, 1.49839, 643.0, 0.639906, 1.38513, 1.05763, 14.4166, 0.0053207, 504.842, 2.2021, 3.2611, 0.000374953, 0.0193601, 4.78257e-07, 2.4694e-05, 1.33912e-05, 0.000691431, 117.925, 2.38228, 173.909, 1.62111, 644.0, 0.662427, 1.51517, 0.976908, 14.7546, 0.00621021, 432.41, 2.23621, 3.21033, 0.00033456, 0.0182879, 4.26735e-07, 2.33264e-05, 1.19486e-05, 0.00065314, 1.0, 0.0, 0.27, 2009.0, 1554.0, 515329.0, 122.0, 0.0, 0.0, 0.0, 103.0, 51.0
mip3196, 1, 2883.0, 4196.0, 435385.0, 0.136306, 0.219035, 0.497299, 269.0, 2614.0, 0.0933056, 0.906694, 0.49135, 1.88154, 0.158496, 2.12258, 0.000518685, 187.264, 0.128217, 2.80054, 0.014821, 30.4742, 0.231186, 6.67642, 1.20042, 1.34289, 0.000674077, 64.7688, 103.634, 2.56345, 166.353, 1.47342, 537.0, 0.62182, 1.38917, 0.998148, 15.4255, 0.00643217, 241.573, 1.92813, 3.50067, 0.000382555, 0.0195553, 4.87953e-07, 2.4943e-05, 1.36627e-05, 0.000698403, 103.762, 2.56165, 151.018, 1.57755, 537.0, 0.636641, 1.5134, 0.926586, 15.8326, 0.00739257, 210.246, 1.95796, 3.44563, 0.000346861, 0.018621, 4.42425e-07, 2.37512e-05, 1.23879e-05, 0.000665035, 1.0, 0.0, 0.22, 1944.0, 1495.0, 431141.0, 110.0, 0.0, 0.0, 0.0, 55.0, 27.0
mip2315, 1, 2953.0, 4336.0, 491140.0, 0.127527, 0.209194, 0.499161, 304.0, 2649.0, 0.102946, 0.897054, 0.487667, 1.88055, 0.123672, 2.43267, -0.00104562, -101.578, 0.140221, 2.64123, 0.0184957, 25.1969, 0.263807, 5.72351, 1.4028, 2.11496, 0.000652313, 65.8407, 113.13, 2.4395, 185.176, 1.49005, 607.0, 0.618397, 1.40988, 1.01222, 15.1142, 0.00718639, 184.048, 2.1141, 3.33181, 0.000377501, 0.0194257, 4.81506e-07, 2.47777e-05, 1.34822e-05, 0.000693776, 113.27, 2.43776, 166.319, 1.60653, 608.0, 0.636893, 1.52367, 0.935174, 15.505, 0.00831796, 159.342, 2.1485, 3.27813, 0.000338639, 0.018399, 4.31937e-07, 2.34681e-05, 1.20942e-05, 0.000657108, 1.0, 0.0, 0.25, 1967.0, 1524.0, 486697.0, 166.0, 0.0, 0.0, 0.0, 2.0, 3.0
mip9688, 1, 2961.0, 4352.0, 497512.0, 0.125639, 0.212849, 0.498345, 308.0, 2653.0, 0.104019, 0.895981, 0.524855, 1.85409, 0.124191, 2.34376, -0.00199146, -55.4809, 0.141544, 2.62502, 0.0231855, 21.3117, 0.327609, 4.8688, 1.19792, 0.938476, 0.000649914, 65.9621, 114.176, 2.42673, 187.296, 1.49192, 615.0, 0.635814, 1.35677, 1.04299, 14.6569, 0.00742714, 172.229, 2.13503, 3.31384, 0.000376932, 0.0194111, 4.8078e-07, 2.4759e-05, 1.34618e-05, 0.000693253, 114.318, 2.425, 168.022, 1.60979, 616.0, 0.659, 1.49667, 0.968581, 14.9507, 0.00838452, 152.602, 2.17039, 3.25882, 0.000337724, 0.0183742, 4.3077e-07, 2.34364e-05, 1.20616e-05, 0.00065622, 1.0, 0.0, 0.25, 2017.0, 1551.0, 493141.0, 49.0, 0.0, 0.0, 0.0, 25.0, 12.0
mip2165, 1, 3011.0, 4452.0, 537337.0, 0.107181, 0.181255, 0.499642, 333.0, 2678.0, 0.110594, 0.889406, 0.460989, 1.89163, 0.0541127, 3.70086, 0.00187873, 53.4482, 0.149596, 2.53128, 0.0162138, 27.7324, 0.216768, 6.42927, 1.14648, 1.65881, 0.000635316, 66.7158, 120.546, 2.3524, 200.4, 1.50343, 665.0, 0.629072, 1.42679, 1.04579, 14.5531, 0.00666083, 188.433, 2.25813, 3.21578, 0.000373413, 0.0193203, 4.76292e-07, 2.46432e-05, 1.33362e-05, 0.00069001, 120.696, 2.3507, 178.458, 1.62992, 666.0, 0.645286, 1.55115, 0.954106, 15.054, 0.00757153, 165.908, 2.29017, 3.16933, 0.000332116, 0.018221, 4.23617e-07, 2.32411e-05, 1.18613e-05, 0.00065075, 1.0, 0.0, 0.27, 1896.0, 1503.0, 532549.0, 85.0, 0.0, 60.0, 0.0, 108.0, 46.0
mip5253, 1, 2975.0, 4380.0, 508663.0, 0.11941, 0.195259, 0.493608, 315.0, 2660.0, 0.105882, 0.894118, 0.472364, 1.86994, 0.0679805, 3.33967, 0.00190477, 53.074, 0.143836, 2.59749, 0.0150926, 30.3065, 0.209858, 6.96037, 1.26129, 1.97877, 0.00064576, 66.174, 115.989, 2.405, 190.99, 1.49516, 629.0, 0.621122, 1.4267, 1.02275, 14.928, 0.00487278, 227.255, 2.1682, 3.28789, 0.00037594, 0.0193855, 4.79515e-07, 2.47264e-05, 1.34264e-05, 0.00069234, 116.133, 2.40327, 170.979, 1.61546, 630.0, 0.636215, 1.55189, 0.936679, 15.4233, 0.00588328, 188.628, 2.19982, 3.23898, 0.000336134, 0.0183309, 4.28743e-07, 2.33812e-05, 1.20048e-05, 0.000654675, 1.0, 0.0, 0.26, 1884.0, 1488.0, 503977.0, 3.0, 0.0, 0.0, 0.0, 90.0, 45.0
mip1581, 1, 3011.0, 4452.0, 537337.0, 0.127891, 0.211035, 0.497662, 333.0, 2678.0, 0.110594, 0.889406, 0.487248, 1.90502, 0.0717872, 3.18637, 0.000552733, 193.289, 0.149596, 2.53128, 0.0182209, 26.5796, 0.243602, 6.31135, 1.29215, 1.89961, 0.000635316, 66.7158, 120.546, 2.3524, 200.4, 1.50343, 665.0, 0.644666, 1.38854, 1.07172, 14.1996, 0.00821023, 181.842, 2.25683, 3.21757, 0.000373413, 0.0193203, 4.76292e-07, 2.46432e-05, 1.33362e-05, 0.00069001, 120.696, 2.3507, 178.458, 1.62992, 666.0, 0.662887, 1.52332, 0.980131, 14.6544, 0.00924076, 161.721, 2.29232, 3.16656, 0.000332116, 0.018221, 4.23617e-07, 2.32411e-05, 1.18613e-05, 0.00065075, 1.0, 0.0, 0.28, 1966.0, 1538.0, 532689.0, 121.0, 0.0, 0.0, 0.0, 77.0, 39.0
mip7965, 1, 2937.0, 4304.0, 478396.0, 0.119735, 0.200156, 0.498969, 296.0, 2641.0, 0.100783, 0.899217, 0.493427, 1.85902, 0.137105, 2.34096, -0.00131068, -87.9805, 0.137546, 2.67479, 0.020755, 22.0163, 0.301789, 4.896, 1.26672, 1.2855, 0.000657162, 65.5973, 111.014, 2.46583, 180.918, 1.4863, 591.0, 0.628804, 1.38332, 1.02475, 14.949, 0.00848758, 171.617, 2.0695, 3.3725, 0.000378644, 0.0194551, 4.82965e-07, 2.48152e-05, 1.3523e-05, 0.000694825, 111.151, 2.46408, 162.886, 1.59998, 592.0, 0.649559, 1.50172, 0.95189, 15.2704, 0.00950046, 153.382, 2.10214, 3.31825, 0.000340483, 0.0184491, 4.3429e-07, 2.3532e-05, 1.21601e-05, 0.000658895, 1.0, 0.0, 0.25, 1969.0, 1521.0, 474013.0, 168.0, 0.0, 0.0, 0.0, 0.0, 0.0
